Time - Filtered	Amplitude - Filtered
06:08,4	5,33622
06:08,4	5,33255
06:08,4	5,33221
06:08,4	5,33098
06:08,4	5,33035
06:08,5	5,32976
06:08,5	5,32942
06:08,5	5,32907
06:08,5	5,32831
06:08,5	5,32796
06:08,5	5,3275
06:08,5	5,32628
06:08,5	5,32587
06:08,5	5,32523
06:08,5	5,32535
06:08,6	5,32558
06:08,6	5,32558
06:08,6	5,32575
06:08,6	5,32575
06:08,6	5,32575
06:08,6	5,32575
06:08,6	5,32477
06:08,6	5,31988
06:08,6	5,31988
06:08,6	5,32023
06:08,7	5,32052
06:08,7	5,32064
06:08,7	5,32075
06:08,7	5,31576
06:08,7	5,31291
06:08,7	5,31279
06:08,7	5,31291
06:08,7	5,31401
06:08,7	5,3143
06:08,7	5,31459
06:08,8	5,31093
06:08,8	5,31442
06:08,8	5,31512
06:08,8	5,31855
06:08,8	5,31994
06:08,8	5,32075
06:08,8	5,32174
06:08,8	5,32296
06:08,8	5,32907
06:08,8	5,33017
06:08,9	5,33168
06:08,9	5,3361
06:08,9	5,33744
06:08,9	5,33854
06:08,9	5,34523
06:08,9	5,35034
06:08,9	5,35453
06:08,9	5,35627
06:08,9	5,35813
06:08,9	5,35871
06:09,0	5,36017
06:09,0	5,36284
06:09,0	5,36139
06:09,0	5,36214
06:09,0	5,36464
06:09,0	5,36551
06:09,0	5,36615
06:09,0	5,36784
06:09,0	5,37005
06:09,0	5,3715
06:09,1	5,37371
06:09,1	5,37545
06:09,1	5,36865
06:09,1	5,37074
06:09,1	5,37261
06:09,1	5,37162
06:09,1	5,37307
06:09,1	5,37371
06:09,1	5,3758
06:09,1	5,37789
06:09,2	5,38051
06:09,2	5,38289
06:09,2	5,38836
06:09,2	5,39068
06:09,2	5,39318
06:09,2	5,39156
06:09,2	5,39365
06:09,2	5,39661
06:09,2	5,39865
06:09,2	5,40039
06:09,3	5,40202
06:09,3	5,40341
06:09,3	5,40452
06:09,3	5,41149
06:09,3	5,41289
06:09,3	5,41423
06:09,3	5,41824
06:09,3	5,41963
06:09,3	5,41934
06:09,3	5,42021
06:09,4	5,4212
06:09,4	5,42527
06:09,4	5,42626
06:09,4	5,4269
06:09,4	5,42777
06:09,4	5,42864
06:09,4	5,42951
06:09,4	5,43027
06:09,4	5,43039
06:09,4	5,4305
06:09,5	5,43062
06:09,5	5,43114
06:09,5	5,43172
06:09,5	5,43248
06:09,5	5,43248
06:09,5	5,43207
06:09,5	5,43195
06:09,5	5,43405
06:09,5	5,43527
06:09,5	5,4344
06:09,6	5,43352
06:09,6	5,43318
06:09,6	5,43294
06:09,6	5,43283
06:09,6	5,4323
06:09,6	5,43155
06:09,6	5,43143
06:09,6	5,43108
06:09,6	5,43108
06:09,6	5,43108
06:09,7	5,43364
06:09,7	5,43626
06:09,7	5,43585
06:09,7	5,43684
06:09,7	5,43631
06:09,7	5,43876
06:09,7	5,44015
06:09,7	5,44003
06:09,7	5,43753
06:09,7	5,43556
06:09,8	5,43509
06:09,8	5,43149
06:09,8	5,42823
06:09,8	5,42254
06:09,8	5,42126
06:09,8	5,41783
06:09,8	5,41434
06:09,8	5,41021
06:09,8	5,40859
06:09,8	5,40434
06:09,9	5,40051
06:09,9	5,39382
06:09,9	5,38714
06:09,9	5,38272
06:09,9	5,37888
06:09,9	5,37447
06:09,9	5,36714
06:09,9	5,36144
06:09,9	5,35749
06:09,9	5,35354
06:10,0	5,34959
06:10,0	5,34651
06:10,0	5,34627
06:10,0	5,34453
06:10,0	5,34279
06:10,0	5,33436
06:10,0	5,33296
06:10,0	5,32703
06:10,0	5,32628
06:10,0	5,3232
06:10,1	5,32232
06:10,1	5,32197
06:10,1	5,32139
06:10,1	5,32093
06:10,1	5,32104
06:10,1	5,3186
06:10,1	5,31843
06:10,1	5,31884
06:10,1	5,31872
06:10,1	5,31686
06:10,2	5,31651
06:10,2	5,31663
06:10,2	5,31634
06:10,2	5,31732
06:10,2	5,31843
06:10,2	5,31872
06:10,2	5,32395
06:10,2	5,32482
06:10,2	5,33128
06:10,2	5,33255
06:10,3	5,33686
06:10,3	5,33773
06:10,3	5,33808
06:10,3	5,33854
06:10,3	5,33936
06:10,3	5,34005
06:10,3	5,34104
06:10,3	5,34255
06:10,3	5,34389
06:10,3	5,34005
06:10,4	5,34081
06:10,4	5,34215
06:10,4	5,34587
06:10,4	5,34773
06:10,4	5,34796
06:10,4	5,35185
06:10,4	5,35429
06:10,4	5,35999
06:10,4	5,36249
06:10,4	5,36313
06:10,5	5,36389
06:10,5	5,36168
06:10,5	5,36307
06:10,5	5,3647
06:10,5	5,36755
06:10,5	5,36918
06:10,5	5,37104
06:10,5	5,37301
06:10,5	5,37662
06:10,5	5,37772
06:10,6	5,38615
06:10,6	5,39033
06:10,6	5,39266
06:10,6	5,39214
06:10,6	5,39464
06:10,6	5,3976
06:10,6	5,3976
06:10,6	5,39958
06:10,6	5,39818
06:10,6	5,40027
06:10,7	5,40336
06:10,7	5,40545
06:10,7	5,40754
06:10,7	5,40928
06:10,7	5,41051
06:10,7	5,41161
06:10,7	5,41359
06:10,7	5,41533
06:10,7	5,41678
06:10,7	5,41626
06:10,8	5,41812
06:10,8	5,41812
06:10,8	5,41922
06:10,8	5,42027
06:10,8	5,42167
06:10,8	5,42231
06:10,8	5,42283
06:10,8	5,42294
06:10,8	5,42335
06:10,8	5,42399
06:10,9	5,42376
06:10,9	5,42341
06:10,9	5,42417
06:10,9	5,42469
06:10,9	5,42579
06:10,9	5,42707
06:10,9	5,42759
06:10,9	5,42812
06:10,9	5,42852
06:10,9	5,42905
06:11,0	5,42945
06:11,0	5,42963
06:11,0	5,42986
06:11,0	5,43039
06:11,0	5,43021
06:11,0	5,43033
06:11,0	5,4298
06:11,0	5,42992
06:11,0	5,42963
06:11,0	5,42963
06:11,1	5,42975
06:11,1	5,42975
06:11,1	5,42957
06:11,1	5,42957
06:11,1	5,42945
06:11,1	5,42945
06:11,1	5,42957
06:11,1	5,42969
06:11,1	5,42928
06:11,1	5,42777
06:11,2	5,42678
06:11,2	5,42614
06:11,2	5,4255
06:11,2	5,42091
06:11,2	5,4162
06:11,2	5,41475
06:11,2	5,41114
06:11,2	5,40719
06:11,2	5,40248
06:11,2	5,39853
06:11,3	5,39394
06:11,3	5,38911
06:11,3	5,38772
06:11,3	5,38516
06:11,3	5,38499
06:11,3	5,38336
06:11,3	5,38324
06:11,3	5,37877
06:11,3	5,3783
06:11,4	5,37871
06:11,4	5,37981
06:11,4	5,38138
06:11,4	5,38127
06:11,4	5,38202
06:11,4	5,38673
06:11,4	5,39121
06:11,4	5,39295
06:11,4	5,39644
06:11,4	5,40091
06:11,5	5,40562
06:11,5	5,40998
06:11,5	5,41428
06:11,5	5,41876
06:11,5	5,42015
06:11,5	5,42312
06:11,5	5,42353
06:11,5	5,41969
06:11,5	5,42027
06:11,5	5,42364
06:11,6	5,42225
06:11,6	5,41742
06:11,6	5,41202
06:11,6	5,40992
06:11,6	5,40882
06:11,6	5,40754
06:11,6	5,40632
06:11,6	5,40615
06:11,6	5,40429
06:11,6	5,40277
06:11,7	5,40115
06:11,7	5,40016
06:11,7	5,39841
06:11,7	5,39632
06:11,7	5,38952
06:11,7	5,39051
06:11,7	5,38743
06:11,7	5,38504
06:11,7	5,38824
06:11,7	5,38504
06:11,8	5,38307
06:11,8	5,38185
06:11,8	5,38644
06:11,8	5,38394
06:11,8	5,38185
06:11,8	5,38045
06:11,8	5,37848
06:11,8	5,37935
06:11,8	5,37888
06:11,8	5,37737
06:11,9	5,37005
06:11,9	5,36842
06:11,9	5,36557
06:11,9	5,36383
06:11,9	5,36237
06:11,9	5,36534
06:11,9	5,35964
06:11,9	5,35493
06:11,9	5,35307
06:11,9	5,35133
06:12,0	5,3497
06:12,0	5,35116
06:12,0	5,35052
06:12,0	5,34703
06:12,0	5,35133
06:12,0	5,35011
06:12,0	5,34383
06:12,0	5,34284
06:12,0	5,3386
06:12,0	5,335
06:12,1	5,33401
06:12,1	5,34122
06:12,1	5,33999
06:12,1	5,33901
06:12,1	5,3379
06:12,1	5,33976
06:12,1	5,33901
06:12,1	5,33889
06:12,1	5,34197
06:12,1	5,34162
06:12,2	5,34104
06:12,2	5,34046
06:12,2	5,33738
06:12,2	5,33627
06:12,2	5,33517
06:12,2	5,33418
06:12,2	5,33407
06:12,2	5,33889
06:12,2	5,33813
06:12,2	5,33802
06:12,3	5,34052
06:12,3	5,33988
06:12,3	5,33616
06:12,3	5,33936
06:12,3	5,33959
06:12,3	5,34005
06:12,3	5,3379
06:12,3	5,33505
06:12,3	5,33627
06:12,3	5,3375
06:12,4	5,33848
06:12,4	5,33918
06:12,4	5,33988
06:12,4	5,34331
06:12,4	5,34366
06:12,4	5,34453
06:12,4	5,34592
06:12,4	5,34714
06:12,4	5,35098
06:12,4	5,35261
06:12,5	5,3536
06:12,5	5,35197
06:12,5	5,35336
06:12,5	5,35534
06:12,5	5,35336
06:12,5	5,35499
06:12,5	5,35586
06:12,5	5,35703
06:12,5	5,3615
06:12,5	5,36237
06:12,6	5,3629
06:12,6	5,3665
06:12,6	5,3658
06:12,6	5,37028
06:12,6	5,3697
06:12,6	5,37168
06:12,6	5,37313
06:12,6	5,37784
06:12,6	5,37946
06:12,6	5,37871
06:12,7	5,38045
06:12,7	5,38208
06:12,7	5,38394
06:12,7	5,38603
06:12,7	5,38702
06:12,7	5,38842
06:12,7	5,38481
06:12,7	5,38609
06:12,7	5,38778
06:12,7	5,39185
06:12,8	5,38801
06:12,8	5,39208
06:12,8	5,3908
06:12,8	5,394
06:12,8	5,39266
06:12,8	5,39353
06:12,8	5,39557
06:12,8	5,39818
06:12,8	5,39719
06:12,8	5,39876
06:12,9	5,40027
06:12,9	5,4015
06:12,9	5,40533
06:12,9	5,40655
06:12,9	5,40777
06:12,9	5,40987
06:12,9	5,41161
06:12,9	5,41632
06:12,9	5,41789
06:12,9	5,41928
06:13,0	5,41806
06:13,0	5,42475
06:13,0	5,42364
06:13,0	5,42504
06:13,0	5,42666
06:13,0	5,42777
06:13,0	5,4269
06:13,0	5,42713
06:13,0	5,42736
06:13,0	5,42759
06:13,1	5,42823
06:13,1	5,42858
06:13,1	5,43155
06:13,1	5,42969
06:13,1	5,43033
06:13,1	5,43085
06:13,1	5,43137
06:13,1	5,43172
06:13,1	5,43358
06:13,1	5,43347
06:13,2	5,43306
06:13,2	5,43242
06:13,2	5,43166
06:13,2	5,43114
06:13,2	5,43312
06:13,2	5,43312
06:13,2	5,433
06:13,2	5,43474
06:13,2	5,43434
06:13,2	5,43347
06:13,3	5,43097
06:13,3	5,42934
06:13,3	5,42998
06:13,3	5,42603
06:13,3	5,42376
06:13,3	5,42178
06:13,3	5,42242
06:13,3	5,42265
06:13,3	5,42341
06:13,3	5,42114
06:13,4	5,42004
06:13,4	5,41893
06:13,4	5,41742
06:13,4	5,4162
06:13,4	5,41423
06:13,4	5,40975
06:13,4	5,40824
06:13,4	5,40661
06:13,4	5,4051
06:13,4	5,40649
06:13,5	5,40713
06:13,5	5,40655
06:13,5	5,4051
06:13,5	5,40109
06:13,5	5,40173
06:13,5	5,40074
06:13,5	5,39934
06:13,5	5,39498
06:13,5	5,39115
06:13,5	5,38667
06:13,6	5,38534
06:13,6	5,38621
06:13,6	5,38545
06:13,6	5,38388
06:13,6	5,3815
06:13,6	5,38249
06:13,6	5,38092
06:13,6	5,37807
06:13,6	5,37842
06:13,6	5,37609
06:13,7	5,37359
06:13,7	5,36935
06:13,7	5,36737
06:13,7	5,36883
06:13,7	5,36761
06:13,7	5,36365
06:13,7	5,36243
06:13,7	5,36121
06:13,7	5,36022
06:13,7	5,35958
06:13,8	5,35848
06:13,8	5,35726
06:13,8	5,35342
06:13,8	5,35371
06:13,8	5,35284
06:13,8	5,35226
06:13,8	5,34906
06:13,8	5,34819
06:13,8	5,34796
06:13,8	5,34465
06:13,9	5,34377
06:13,9	5,34034
06:13,9	5,33976
06:13,9	5,34011
06:13,9	5,33715
06:13,9	5,33703
06:13,9	5,33715
06:13,9	5,33691
06:13,9	5,33668
06:13,9	5,33645
06:14,0	5,33796
06:14,0	5,33773
06:14,0	5,33784
06:14,0	5,33773
06:14,0	5,33488
06:14,0	5,335
06:14,0	5,33511
06:14,0	5,335
06:14,0	5,335
06:14,0	5,33511
06:14,1	5,33534
06:14,1	5,33558
06:14,1	5,33657
06:14,1	5,33703
06:14,1	5,33715
06:14,1	5,33738
06:14,1	5,33773
06:14,1	5,33819
06:14,1	5,33895
06:14,1	5,3397
06:14,2	5,34058
06:14,2	5,33906
06:14,2	5,34029
06:14,2	5,34104
06:14,2	5,34203
06:14,2	5,34325
06:14,2	5,34424
06:14,2	5,34534
06:14,2	5,34906
06:14,2	5,35017
06:14,3	5,34668
06:14,3	5,3479
06:14,3	5,34912
06:14,3	5,35081
06:14,3	5,3518
06:14,3	5,3529
06:14,3	5,35453
06:14,3	5,35615
06:14,3	5,35755
06:14,3	5,359
06:14,4	5,36011
06:14,4	5,35738
06:14,4	5,35889
06:14,4	5,36063
06:14,4	5,36516
06:14,4	5,36662
06:14,4	5,36813
06:14,4	5,36935
06:14,4	5,37109
06:14,4	5,37069
06:14,5	5,37202
06:14,5	5,38074
06:14,5	5,38272
06:14,5	5,38435
06:14,5	5,38522
06:14,5	5,38737
06:14,5	5,38911
06:14,5	5,39074
06:14,5	5,39522
06:14,5	5,39679
06:14,6	5,40051
06:14,6	5,4051
06:14,6	5,41126
06:14,6	5,41347
06:14,6	5,41481
06:14,6	5,41382
06:14,6	5,41568
06:14,6	5,41242
06:14,6	5,41516
06:14,6	5,41626
06:14,7	5,41713
06:14,7	5,42184
06:14,7	5,4212
06:14,7	5,42271
06:14,7	5,42405
06:14,7	5,42579
06:14,7	5,42725
06:14,7	5,42876
06:14,7	5,42975
06:14,7	5,42789
06:14,8	5,42928
06:14,8	5,42818
06:14,8	5,42666
06:14,8	5,42742
06:14,8	5,42783
06:14,8	5,4287
06:14,8	5,42934
06:14,8	5,43009
06:14,8	5,43533
06:14,8	5,43509
06:14,9	5,43631
06:14,9	5,43695
06:14,9	5,43486
06:14,9	5,43486
06:14,9	5,43736
06:14,9	5,43777
06:14,9	5,43719
06:14,9	5,43684
06:14,9	5,43684
06:14,9	5,43631
06:15,0	5,43643
06:15,0	5,43643
06:15,0	5,43631
06:15,0	5,43597
06:15,0	5,4355
06:15,0	5,43486
06:15,0	5,43411
06:15,0	5,433
06:15,0	5,43225
06:15,0	5,43172
06:15,1	5,43137
06:15,1	5,43079
06:15,1	5,43015
06:15,1	5,42905
06:15,1	5,42841
06:15,1	5,42469
06:15,1	5,42614
06:15,1	5,42103
06:15,1	5,41975
06:15,1	5,41847
06:15,2	5,41824
06:15,2	5,41713
06:15,2	5,41527
06:15,2	5,41353
06:15,2	5,41463
06:15,2	5,4151
06:15,2	5,41388
06:15,2	5,41231
06:15,2	5,40981
06:15,2	5,40376
06:15,3	5,40289
06:15,3	5,40126
06:15,3	5,39754
06:15,3	5,39818
06:15,3	5,39632
06:15,3	5,39347
06:15,3	5,38789
06:15,3	5,38284
06:15,3	5,38435
06:15,3	5,3851
06:15,4	5,38388
06:15,4	5,38202
06:15,4	5,37603
06:15,4	5,37406
06:15,4	5,3722
06:15,4	5,36708
06:15,4	5,3629
06:15,4	5,3629
06:15,4	5,36115
06:15,4	5,36069
06:15,5	5,36319
06:15,5	5,36022
06:15,5	5,36034
06:15,5	5,35982
06:15,5	5,35534
06:15,5	5,3536
06:15,5	5,35261
06:15,5	5,35325
06:15,5	5,35249
06:15,5	5,35185
06:15,6	5,3479
06:15,6	5,34581
06:15,6	5,34406
06:15,6	5,34633
06:15,6	5,34534
06:15,6	5,34709
06:15,6	5,34651
06:15,6	5,3472
06:15,6	5,34744
06:15,6	5,34656
06:15,7	5,34569
06:15,7	5,3447
06:15,7	5,34406
06:15,7	5,34156
06:15,7	5,34122
06:15,7	5,34098
06:15,7	5,34063
06:15,7	5,34029
06:15,7	5,34151
06:15,7	5,34139
06:15,8	5,34127
06:15,8	5,34116
06:15,8	5,34127
06:15,8	5,34313
06:15,8	5,34337
06:15,8	5,3436
06:15,8	5,3411
06:15,8	5,34122
06:15,8	5,33988
06:15,8	5,33703
06:15,9	5,33552
06:15,9	5,33564
06:15,9	5,33633
06:15,9	5,33709
06:15,9	5,33738
06:15,9	5,33837
06:15,9	5,33912
06:15,9	5,33982
06:15,9	5,34058
06:15,9	5,34104
06:16,0	5,34139
06:16,0	5,34238
06:16,0	5,34261
06:16,0	5,34313
06:16,0	5,34151
06:16,0	5,34203
06:16,0	5,34267
06:16,0	5,3443
06:16,0	5,34517
06:16,0	5,34627
06:16,1	5,3468
06:16,1	5,35238
06:16,1	5,35325
06:16,1	5,35424
06:16,1	5,35325
06:16,1	5,35412
06:16,1	5,35755
06:16,1	5,35801
06:16,1	5,35929
06:16,1	5,36348
06:16,2	5,36476
06:16,2	5,36778
06:16,2	5,36929
06:16,2	5,37127
06:16,2	5,3747
06:16,2	5,37609
06:16,2	5,38063
06:16,2	5,37726
06:16,2	5,37726
06:16,2	5,37935
06:16,3	5,37737
06:16,3	5,37894
06:16,3	5,37749
06:16,3	5,3801
06:16,3	5,38173
06:16,3	5,3851
06:16,3	5,38679
06:16,3	5,38609
06:16,3	5,38859
06:16,3	5,3933
06:16,4	5,39231
06:16,4	5,39464
06:16,4	5,39498
06:16,4	5,39609
06:16,4	5,39772
06:16,4	5,3976
06:16,4	5,39993
06:16,4	5,39882
06:16,4	5,40562
06:16,4	5,40882
06:16,5	5,41178
06:16,5	5,41725
06:16,5	5,41911
06:16,5	5,42108
06:16,5	5,42231
06:16,5	5,42382
06:16,5	5,42085
06:16,5	5,42236
06:16,5	5,42632
06:16,5	5,42754
06:16,6	5,42864
06:16,6	5,42975
06:16,6	5,43062
06:16,6	5,43172
06:16,6	5,43271
06:16,6	5,43393
06:16,6	5,43765
06:16,6	5,43817
06:16,6	5,43881
06:16,6	5,43957
06:16,7	5,43934
06:16,7	5,43759
06:16,7	5,43759
06:16,7	5,43846
06:16,7	5,43881
06:16,7	5,43893
06:16,7	5,43916
06:16,7	5,44434
06:16,7	5,44434
06:16,7	5,4416
06:16,8	5,44149
06:16,8	5,43358
06:16,8	5,43335
06:16,8	5,43335
06:16,8	5,43259
06:16,8	5,43207
06:16,8	5,4312
06:16,8	5,42771
06:16,8	5,42707
06:16,8	5,42643
06:16,9	5,42556
06:16,9	5,4248
06:16,9	5,42422
06:16,9	5,42335
06:16,9	5,42248
06:16,9	5,42097
06:16,9	5,42062
06:16,9	5,41922
06:16,9	5,42062
06:16,9	5,41911
06:17,0	5,4176
06:17,0	5,41051
06:17,0	5,4137
06:17,0	5,41207
06:17,0	5,41033
06:17,0	5,40876
06:17,0	5,40789
06:17,0	5,40678
06:17,0	5,39911
06:17,0	5,39679
06:17,1	5,39493
06:17,1	5,39405
06:17,1	5,39219
06:17,1	5,39307
06:17,1	5,39086
06:17,1	5,38725
06:17,1	5,38725
06:17,1	5,38342
06:17,1	5,38034
06:17,1	5,37435
06:17,2	5,36929
06:17,2	5,36621
06:17,2	5,36737
06:17,2	5,36487
06:17,2	5,36191
06:17,2	5,35883
06:17,2	5,35621
06:17,2	5,35598
06:17,2	5,3529
06:17,2	5,35586
06:17,3	5,354
06:17,3	5,35156
06:17,3	5,34837
06:17,3	5,34581
06:17,3	5,34133
06:17,3	5,33447
06:17,3	5,33401
06:17,3	5,33279
06:17,3	5,33401
06:17,3	5,33354
06:17,4	5,33308
06:17,4	5,33494
06:17,4	5,33471
06:17,4	5,33593
06:17,4	5,33558
06:17,4	5,33523
06:17,4	5,33546
06:17,4	5,33581
06:17,4	5,33285
06:17,4	5,33308
06:17,5	5,33395
06:17,5	5,33418
06:17,5	5,33453
06:17,5	5,335
06:17,5	5,33569
06:17,5	5,33569
06:17,5	5,34139
06:17,5	5,34186
06:17,5	5,3404
06:17,5	5,33877
06:17,6	5,34087
06:17,6	5,34174
06:17,6	5,34249
06:17,6	5,34546
06:17,6	5,34656
06:17,6	5,3472
06:17,6	5,35005
06:17,6	5,35354
06:17,6	5,35383
06:17,6	5,35482
06:17,7	5,35569
06:17,7	5,35633
06:17,7	5,35807
06:17,7	5,35894
06:17,7	5,3597
06:17,7	5,36069
06:17,7	5,3622
06:17,7	5,36656
06:17,7	5,36761
06:17,7	5,36859
06:17,8	5,37045
06:17,8	5,3708
06:17,8	5,37237
06:17,8	5,37656
06:17,8	5,37592
06:17,8	5,37691
06:17,8	5,37824
06:17,8	5,37795
06:17,8	5,37586
06:17,8	5,37795
06:17,9	5,38278
06:17,9	5,38132
06:17,9	5,38638
06:17,9	5,3876
06:17,9	5,39057
06:17,9	5,39318
06:17,9	5,39481
06:17,9	5,3965
06:17,9	5,39539
06:17,9	5,39748
06:18,0	5,40231
06:18,0	5,40742
06:18,0	5,40905
06:18,0	5,41091
06:18,0	5,40981
06:18,0	5,40673
06:18,0	5,40882
06:18,0	5,41033
06:18,0	5,41545
06:18,0	5,41841
06:18,1	5,42015
06:18,1	5,41853
06:18,1	5,42405
06:18,1	5,42492
06:18,1	5,42678
06:18,1	5,42719
06:18,1	5,42806
06:18,1	5,43254
06:18,1	5,43405
06:18,1	5,43033
06:18,2	5,43132
06:18,2	5,42945
06:18,2	5,42289
06:18,2	5,42114
06:18,2	5,42498
06:18,2	5,42597
06:18,2	5,4319
06:18,2	5,43515
06:18,2	5,43486
06:18,2	5,43213
06:18,3	5,42986
06:18,3	5,43021
06:18,3	5,43347
06:18,3	5,43335
06:18,3	5,43126
06:18,3	5,43091
06:18,3	5,43126
06:18,3	5,43114
06:18,3	5,42829
06:18,3	5,42841
06:18,4	5,43323
06:18,4	5,43335
06:18,4	5,43347
06:18,4	5,43753
06:18,4	5,43992
06:18,4	5,43649
06:18,4	5,43672
06:18,4	5,43626
06:18,4	5,43364
06:18,4	5,43492
06:18,5	5,4344
06:18,5	5,43602
06:18,5	5,43538
06:18,5	5,4319
06:18,5	5,43068
06:18,5	5,42992
06:18,5	5,4294
06:18,5	5,42864
06:18,5	5,42975
06:18,5	5,42876
06:18,6	5,42789
06:18,6	5,42713
06:18,6	5,4255
06:18,6	5,42451
06:18,6	5,42289
06:18,6	5,42149
06:18,6	5,41998
06:18,6	5,41742
06:18,6	5,41568
06:18,6	5,41434
06:18,7	5,41335
06:18,7	5,41202
06:18,7	5,41039
06:18,7	5,4083
06:18,7	5,40568
06:18,7	5,40283
06:18,7	5,39963
06:18,7	5,39667
06:18,7	5,39743
06:18,7	5,39324
06:18,8	5,39126
06:18,8	5,38917
06:18,8	5,38929
06:18,8	5,39016
06:18,8	5,38842
06:18,8	5,38644
06:18,8	5,38115
06:18,8	5,37906
06:18,8	5,37755
06:18,8	5,37755
06:18,9	5,37505
06:18,9	5,37452
06:18,9	5,37499
06:18,9	5,37301
06:18,9	5,37092
06:18,9	5,37005
06:18,9	5,37202
06:18,9	5,37179
06:18,9	5,37115
06:18,9	5,36272
06:19,0	5,36168
06:19,0	5,36017
06:19,0	5,35865
06:19,0	5,3547
06:19,0	5,35086
06:19,0	5,34889
06:19,0	5,35063
06:19,0	5,35284
06:19,0	5,35162
06:19,0	5,35063
06:19,1	5,34813
06:19,1	5,34726
06:19,1	5,34517
06:19,1	5,34174
06:19,1	5,34127
06:19,1	5,34127
06:19,1	5,34046
06:19,1	5,3375
06:19,1	5,33709
06:19,1	5,33662
06:19,2	5,34023
06:19,2	5,34284
06:19,2	5,34546
06:19,2	5,34546
06:19,2	5,34831
06:19,2	5,34796
06:19,2	5,34807
06:19,2	5,34569
06:19,2	5,34581
06:19,2	5,34714
06:19,3	5,34726
06:19,3	5,34738
06:19,3	5,34749
06:19,3	5,34685
06:19,3	5,34709
06:19,3	5,34796
06:19,3	5,3486
06:19,3	5,34959
06:19,3	5,35057
06:19,3	5,35081
06:19,4	5,35145
06:19,4	5,35203
06:19,4	5,34709
06:19,4	5,34523
06:19,4	5,34587
06:19,4	5,34337
06:19,4	5,34459
06:19,4	5,34569
06:19,4	5,34645
06:19,4	5,34732
06:19,5	5,34732
06:19,5	5,34807
06:19,5	5,34871
06:19,5	5,34982
06:19,5	5,3511
06:19,5	5,35296
06:19,5	5,35383
06:19,5	5,35034
06:19,5	5,35156
06:19,5	5,35243
06:19,6	5,35395
06:19,6	5,3554
06:19,6	5,35645
06:19,6	5,3604
06:19,6	5,35615
06:19,6	5,35877
06:19,6	5,35645
06:19,6	5,35796
06:19,6	5,35947
06:19,6	5,3636
06:19,7	5,3672
06:19,7	5,37127
06:19,7	5,37313
06:19,7	5,37696
06:19,7	5,37894
06:19,7	5,38074
06:19,7	5,38225
06:19,7	5,38411
06:19,7	5,39278
06:19,7	5,39475
06:19,8	5,39156
06:19,8	5,39307
06:19,8	5,39493
06:19,8	5,3965
06:19,8	5,40184
06:19,8	5,40917
06:19,8	5,41004
06:19,8	5,41893
06:19,8	5,42039
06:19,8	5,42225
06:19,9	5,42126
06:19,9	5,42149
06:19,9	5,42103
06:19,9	5,423
06:19,9	5,42265
06:19,9	5,41969
06:19,9	5,42132
06:19,9	5,42254
06:19,9	5,42364
06:19,9	5,42254
06:20,0	5,42341
06:20,0	5,42957
06:20,0	5,43102
06:20,0	5,4319
06:20,0	5,43364
06:20,0	5,43137
06:20,0	5,43225
06:20,0	5,43521
06:20,0	5,43323
06:20,0	5,43411
06:20,1	5,43445
06:20,1	5,43515
06:20,1	5,43527
06:20,1	5,43562
06:20,1	5,43573
06:20,1	5,43573
06:20,1	5,43998
06:20,1	5,43963
06:20,1	5,4391
06:20,1	5,43922
06:20,2	5,4387
06:20,2	5,43817
06:20,2	5,43806
06:20,2	5,43783
06:20,2	5,43748
06:20,2	5,43684
06:20,2	5,4355
06:20,2	5,43451
06:20,2	5,43091
06:20,2	5,43254
06:20,3	5,43079
06:20,3	5,42934
06:20,3	5,42835
06:20,3	5,42748
06:20,3	5,42573
06:20,3	5,42422
06:20,3	5,42271
06:20,3	5,42143
06:20,3	5,41957
06:20,3	5,41824
06:20,4	5,41614
06:20,4	5,41469
06:20,4	5,41335
06:20,4	5,41173
06:20,4	5,4101
06:20,4	5,40771
06:20,4	5,40835
06:20,4	5,40661
06:20,4	5,40463
06:20,4	5,40213
06:20,5	5,39719
06:20,5	5,39621
06:20,5	5,39504
06:20,5	5,3933
06:20,5	5,39057
06:20,5	5,38847
06:20,5	5,38615
06:20,5	5,38394
06:20,5	5,3815
06:20,5	5,37975
06:20,6	5,37975
06:20,6	5,38045
06:20,6	5,37882
06:20,6	5,37981
06:20,6	5,37737
06:20,6	5,37505
06:20,6	5,36935
06:20,6	5,36499
06:20,6	5,36325
06:20,6	5,35679
06:20,7	5,35581
06:20,7	5,349
06:20,7	5,34802
06:20,7	5,34616
06:20,7	5,3443
06:20,7	5,34331
06:20,7	5,34232
06:20,7	5,34168
06:20,7	5,34116
06:20,7	5,3404
06:20,8	5,33918
06:20,8	5,33633
06:20,8	5,33279
06:20,8	5,33168
06:20,8	5,32785
06:20,8	5,32883
06:20,8	5,32796
06:20,8	5,33157
06:20,8	5,33098
06:20,8	5,33075
06:20,9	5,33546
06:20,9	5,33523
06:20,9	5,34029
06:20,9	5,33372
06:20,9	5,33314
06:20,9	5,33267
06:20,9	5,33244
06:20,9	5,33244
06:20,9	5,33221
06:20,9	5,32651
06:21,0	5,32628
06:21,0	5,32674
06:21,0	5,32686
06:21,0	5,32732
06:21,0	5,32744
06:21,0	5,32732
06:21,0	5,32604
06:21,0	5,32616
06:21,0	5,3268
06:21,0	5,32756
06:21,1	5,3279
06:21,1	5,32825
06:21,1	5,32878
06:21,1	5,33209
06:21,1	5,33843
06:21,1	5,33889
06:21,1	5,33976
06:21,1	5,34063
