Time - Filtered	Amplitude - Filtered
27:06,4	3,12977
27:06,4	3,12442
27:06,4	3,13099
27:06,4	3,14035
27:06,4	3,14221
27:06,4	3,13552
27:06,4	3,14418
27:06,4	3,14052
27:06,4	3,13296
27:06,5	3,13622
27:06,5	3,1393
27:06,5	3,1307
27:06,5	3,14023
27:06,5	3,13959
27:06,5	3,13279
27:06,5	3,13261
27:06,5	3,14366
27:06,5	3,13552
27:06,5	3,13546
27:06,5	3,14564
27:06,5	3,14412
27:06,5	3,1375
27:06,5	3,14128
27:06,6	3,14808
27:06,6	3,13773
27:06,6	3,14395
27:06,6	3,14924
27:06,6	3,14511
27:06,6	3,14209
27:06,6	3,14697
27:06,6	3,14
27:06,6	3,13994
27:06,6	3,14651
27:06,6	3,1461
27:06,6	3,1429
27:06,6	3,14889
27:06,6	3,14936
27:06,6	3,14343
27:06,7	3,13959
27:06,7	3,14273
27:06,7	3,13442
27:06,7	3,13523
27:06,7	3,13227
27:06,7	3,1268
27:06,7	3,12337
27:06,7	3,12889
27:06,7	3,12808
27:06,7	3,13029
27:06,7	3,13924
27:06,7	3,15139
27:06,7	3,14726
27:06,7	3,15162
27:06,8	3,15808
27:06,8	3,14715
27:06,8	3,14232
27:06,8	3,15087
27:06,8	3,14837
27:06,8	3,1429
27:06,8	3,14976
27:06,8	3,15279
27:06,8	3,1443
27:06,8	3,14558
27:06,8	3,15191
27:06,8	3,14401
27:06,8	3,14081
27:06,8	3,14819
27:06,8	3,14808
27:06,9	3,14139
27:06,9	3,14633
27:06,9	3,14471
27:06,9	3,1357
27:06,9	3,13668
27:06,9	3,14564
27:06,9	3,14075
27:06,9	3,14314
27:06,9	3,14843
27:06,9	3,14221
27:06,9	3,14186
27:06,9	3,14767
27:06,9	3,14331
27:06,9	3,14174
27:07,0	3,15133
27:07,0	3,1454
27:07,0	3,14023
27:07,0	3,14308
27:07,0	3,14209
27:07,0	3,13773
27:07,0	3,13447
27:07,0	3,145
27:07,0	3,13971
27:07,0	3,14029
27:07,0	3,14192
27:07,0	3,14645
27:07,0	3,14116
27:07,0	3,14255
27:07,1	3,15465
27:07,1	3,1522
27:07,1	3,15133
27:07,1	3,15523
27:07,1	3,15389
27:07,1	3,13802
27:07,1	3,1404
27:07,1	3,14226
27:07,1	3,13744
27:07,1	3,14343
27:07,1	3,15558
27:07,1	3,15093
27:07,1	3,14988
27:07,1	3,1618
27:07,1	3,1615
27:07,2	3,14494
27:07,2	3,14959
27:07,2	3,14616
27:07,2	3,13541
27:07,2	3,13994
27:07,2	3,14755
27:07,2	3,14412
27:07,2	3,1554
27:07,2	3,16546
27:07,2	3,15808
27:07,2	3,15058
27:07,2	3,15598
27:07,2	3,14825
27:07,2	3,13157
27:07,3	3,13511
27:07,3	3,14093
27:07,3	3,13558
27:07,3	3,14476
27:07,3	3,15703
27:07,3	3,15639
27:07,3	3,1486
27:07,3	3,15168
27:07,3	3,14872
27:07,3	3,13244
27:07,3	3,13331
27:07,3	3,13308
27:07,3	3,13634
27:07,3	3,13372
27:07,3	3,13442
27:07,4	3,13994
27:07,4	3,14209
27:07,4	3,14883
27:07,4	3,14738
27:07,4	3,14808
27:07,4	3,16052
27:07,4	3,16441
27:07,4	3,15749
27:07,4	3,16418
27:07,4	3,16075
27:07,4	3,14784
27:07,4	3,14598
27:07,4	3,14546
27:07,4	3,1357
27:07,5	3,13918
27:07,5	3,1479
27:07,5	3,1386
27:07,5	3,13424
27:07,5	3,14895
27:07,5	3,14598
27:07,5	3,14616
27:07,5	3,1572
27:07,5	3,15994
27:07,5	3,15145
27:07,5	3,15604
27:07,5	3,15854
27:07,5	3,15168
27:07,5	3,15267
27:07,5	3,1636
27:07,6	3,15703
27:07,6	3,14872
27:07,6	3,15342
27:07,6	3,15244
27:07,6	3,14604
27:07,6	3,15069
27:07,6	3,15436
27:07,6	3,15313
27:07,6	3,15162
27:07,6	3,15767
27:07,6	3,15145
27:07,6	3,15081
27:07,6	3,15848
27:07,6	3,15418
27:07,7	3,14959
27:07,7	3,15482
27:07,7	3,15784
27:07,7	3,14738
27:07,7	3,15249
27:07,7	3,14953
27:07,7	3,15063
27:07,7	3,14976
27:07,7	3,16104
27:07,7	3,15436
27:07,7	3,16017
27:07,7	3,16517
27:07,7	3,15389
27:07,7	3,14982
27:07,7	3,15837
27:07,8	3,15436
27:07,8	3,14889
27:07,8	3,15232
27:07,8	3,16278
27:07,8	3,1561
27:07,8	3,16052
27:07,8	3,16889
27:07,8	3,16767
27:07,8	3,15924
27:07,8	3,15563
27:07,8	3,15656
27:07,8	3,14145
27:07,8	3,1429
27:07,8	3,14732
27:07,9	3,14744
27:07,9	3,15465
27:07,9	3,16761
27:07,9	3,1622
27:07,9	3,15488
27:07,9	3,16133
27:07,9	3,1604
27:07,9	3,15639
27:07,9	3,16098
27:07,9	3,15732
27:07,9	3,15093
27:07,9	3,15261
27:07,9	3,15784
27:07,9	3,15203
27:08,0	3,16017
27:08,0	3,17354
27:08,0	3,16534
27:08,0	3,15342
27:08,0	3,16075
27:08,0	3,1611
27:08,0	3,1522
27:08,0	3,16319
27:08,0	3,16726
27:08,0	3,16005
27:08,0	3,1618
27:08,0	3,16586
27:08,0	3,15999
27:08,0	3,15197
27:08,0	3,16034
27:08,1	3,15813
27:08,1	3,15412
27:08,1	3,15947
27:08,1	3,16953
27:08,1	3,16354
27:08,1	3,16586
27:08,1	3,17168
27:08,1	3,16825
27:08,1	3,15813
27:08,1	3,16865
27:08,1	3,16319
27:08,1	3,15622
27:08,1	3,16069
27:08,1	3,16621
27:08,1	3,15622
27:08,2	3,15825
27:08,2	3,16412
27:08,2	3,16395
27:08,2	3,16209
27:08,2	3,16958
27:08,2	3,16517
27:08,2	3,16139
27:08,2	3,16988
27:08,2	3,16668
27:08,2	3,16476
27:08,2	3,16889
27:08,2	3,169
27:08,2	3,16069
27:08,2	3,1665
27:08,3	3,16714
27:08,3	3,16267
27:08,3	3,16493
27:08,3	3,17377
27:08,3	3,16493
27:08,3	3,17243
27:08,3	3,18057
27:08,3	3,17563
27:08,3	3,16825
27:08,3	3,17546
27:08,3	3,17046
27:08,3	3,16203
27:08,3	3,16575
27:08,3	3,169
27:08,4	3,16389
27:08,4	3,164
27:08,4	3,1729
27:08,4	3,16935
27:08,4	3,16767
27:08,4	3,17377
27:08,4	3,1729
27:08,4	3,16209
27:08,4	3,16924
27:08,4	3,16935
27:08,4	3,16581
27:08,4	3,17051
27:08,4	3,18197
27:08,4	3,1711
27:08,4	3,1686
27:08,5	3,17604
27:08,5	3,17412
27:08,5	3,16929
27:08,5	3,1783
27:08,5	3,18458
27:08,5	3,18255
27:08,5	3,18365
27:08,5	3,18342
27:08,5	3,17639
27:08,5	3,17412
27:08,5	3,17796
27:08,5	3,1733
27:08,5	3,16918
27:08,5	3,17174
27:08,6	3,1697
27:08,6	3,15831
27:08,6	3,16459
27:08,6	3,15802
27:08,6	3,15395
27:08,6	3,15726
27:08,6	3,16912
27:08,6	3,16889
27:08,6	3,16929
27:08,6	3,18115
27:08,6	3,18231
27:08,6	3,1833
27:08,6	3,18423
27:08,6	3,18487
27:08,6	3,1747
27:08,7	3,17482
27:08,7	3,1722
27:08,7	3,16656
27:08,7	3,16482
27:08,7	3,17796
27:08,7	3,17668
27:08,7	3,18214
27:08,7	3,18755
27:08,7	3,18644
27:08,7	3,17918
27:08,7	3,1854
27:08,7	3,17732
27:08,7	3,16557
27:08,7	3,16679
27:08,8	3,17482
27:08,8	3,16668
27:08,8	3,17081
27:08,8	3,18487
27:08,8	3,18476
27:08,8	3,18104
27:08,8	3,18598
27:08,8	3,18493
27:08,8	3,17517
27:08,8	3,18168
27:08,8	3,18115
27:08,8	3,17237
27:08,8	3,17784
27:08,8	3,18412
27:08,8	3,17511
27:08,9	3,1772
27:08,9	3,18697
27:08,9	3,1829
27:08,9	3,17819
27:08,9	3,18888
27:08,9	3,18981
27:08,9	3,18115
27:08,9	3,17958
27:08,9	3,18197
27:08,9	3,17639
27:08,9	3,17325
27:08,9	3,1779
27:08,9	3,17627
27:08,9	3,17325
27:09,0	3,17807
27:09,0	3,18016
27:09,0	3,17598
27:09,0	3,18278
27:09,0	3,18906
27:09,0	3,18098
27:09,0	3,18348
27:09,0	3,18749
27:09,0	3,18365
27:09,0	3,18162
27:09,0	3,1883
27:09,0	3,18197
27:09,0	3,18673
27:09,0	3,19441
27:09,0	3,18749
27:09,1	3,17918
27:09,1	3,18853
27:09,1	3,18051
27:09,1	3,16668
27:09,1	3,17557
27:09,1	3,17801
27:09,1	3,17691
27:09,1	3,18656
27:09,1	3,19127
27:09,1	3,18621
27:09,1	3,18958
27:09,1	3,19656
27:09,1	3,19005
27:09,1	3,18441
27:09,1	3,1915
27:09,2	3,19005
27:09,2	3,1833
27:09,2	3,18505
27:09,2	3,19121
27:09,2	3,18598
27:09,2	3,18958
27:09,2	3,19592
27:09,2	3,19778
27:09,2	3,2001
27:09,2	3,20208
27:09,2	3,19725
27:09,2	3,19255
27:09,2	3,1958
27:09,2	3,19557
27:09,3	3,19121
27:09,3	3,19272
27:09,3	3,19574
27:09,3	3,19237
27:09,3	3,19679
27:09,3	3,19999
27:09,3	3,199
27:09,3	3,20126
27:09,3	3,20097
27:09,3	3,18946
27:09,3	3,18865
27:09,3	3,19045
27:09,3	3,1829
27:09,3	3,18237
27:09,3	3,19063
27:09,4	3,19045
27:09,4	3,1897
27:09,4	3,19289
27:09,4	3,19563
27:09,4	3,19243
27:09,4	3,19522
27:09,4	3,20353
27:09,4	3,20144
27:09,4	3,19929
27:09,4	3,20597
27:09,4	3,20208
27:09,4	3,20092
27:09,4	3,2069
27:09,4	3,20458
27:09,5	3,199
27:09,5	3,20144
27:09,5	3,20063
27:09,5	3,18609
27:09,5	3,19034
27:09,5	3,19568
27:09,5	3,18679
27:09,5	3,1947
27:09,5	3,2058
27:09,5	3,20382
27:09,5	3,20051
27:09,5	3,20934
27:09,5	3,19853
27:09,5	3,19505
27:09,5	3,19284
27:09,6	3,19278
27:09,6	3,19266
27:09,6	3,20313
27:09,6	3,20719
27:09,6	3,20411
27:09,6	3,20568
27:09,6	3,20876
27:09,6	3,20167
27:09,6	3,20033
27:09,6	3,2119
27:09,6	3,20865
27:09,6	3,21051
27:09,6	3,21847
27:09,6	3,21533
27:09,7	3,20812
27:09,7	3,20859
27:09,7	3,214
27:09,7	3,20487
27:09,7	3,19882
27:09,7	3,20539
27:09,7	3,19917
27:09,7	3,19818
27:09,7	3,20028
27:09,7	3,20644
27:09,7	3,20638
27:09,7	3,21376
27:09,7	3,20871
27:09,7	3,20283
27:09,7	3,21394
27:09,8	3,21434
27:09,8	3,20859
27:09,8	3,21481
27:09,8	3,21806
27:09,8	3,21173
27:09,8	3,21405
27:09,8	3,21772
27:09,8	3,21213
27:09,8	3,21109
27:09,8	3,21847
27:09,8	3,21423
27:09,8	3,21155
27:09,8	3,20603
27:09,8	3,2019
27:09,8	3,19092
27:09,9	3,19784
27:09,9	3,19818
27:09,9	3,20452
27:09,9	3,20876
27:09,9	3,2169
27:09,9	3,21376
27:09,9	3,21638
27:09,9	3,22428
27:09,9	3,214
27:09,9	3,21202
27:09,9	3,21789
27:09,9	3,2126
27:09,9	3,20929
27:09,9	3,2151
27:10,0	3,21277
27:10,0	3,21202
27:10,0	3,21394
27:10,0	3,20719
27:10,0	3,19906
27:10,0	3,20406
27:10,0	3,20778
27:10,0	3,2019
27:10,0	3,204
27:10,0	3,20964
27:10,0	3,2108
27:10,0	3,20376
27:10,0	3,21551
27:10,0	3,22051
27:10,0	3,21394
27:10,1	3,22388
27:10,1	3,23533
27:10,1	3,21795
27:10,1	3,21737
27:10,1	3,22463
27:10,1	3,21783
27:10,1	3,21609
27:10,1	3,22498
27:10,1	3,22016
27:10,1	3,21917
27:10,1	3,22475
27:10,1	3,22045
27:10,1	3,21772
27:10,1	3,22545
27:10,2	3,22353
27:10,2	3,22109
27:10,2	3,22161
27:10,2	3,22795
27:10,2	3,22457
27:10,2	3,22731
27:10,2	3,23451
27:10,2	3,22893
27:10,2	3,22056
27:10,2	3,22562
27:10,2	3,22539
27:10,2	3,21789
27:10,2	3,22864
27:10,2	3,23295
27:10,2	3,2137
27:10,3	3,21632
27:10,3	3,22051
27:10,3	3,21109
27:10,3	3,21347
27:10,3	3,22521
27:10,3	3,22417
27:10,3	3,2226
27:10,3	3,22376
27:10,3	3,21841
27:10,3	3,21568
27:10,3	3,22301
27:10,3	3,22062
27:10,3	3,2158
27:10,3	3,22306
27:10,4	3,22603
27:10,4	3,2201
27:10,4	3,22556
27:10,4	3,22882
27:10,4	3,2251
27:10,4	3,22585
27:10,4	3,23376
27:10,4	3,22632
27:10,4	3,2294
27:10,4	3,23417
27:10,4	3,22696
27:10,4	3,22266
27:10,4	3,23242
27:10,4	3,22417
27:10,4	3,22632
27:10,5	3,23155
27:10,5	3,23085
27:10,5	3,22626
27:10,5	3,23108
27:10,5	3,22975
27:10,5	3,22266
27:10,5	3,23085
27:10,5	3,23533
27:10,5	3,23027
27:10,5	3,23062
27:10,5	3,23707
27:10,5	3,23353
27:10,5	3,23283
27:10,5	3,2387
27:10,5	3,23998
27:10,6	3,2369
27:10,6	3,24161
27:10,6	3,23376
27:10,6	3,22626
27:10,6	3,2212
27:10,6	3,22271
27:10,6	3,21835
27:10,6	3,2255
27:10,6	3,24091
27:10,6	3,24108
27:10,6	3,23806
27:10,6	3,24521
27:10,6	3,23637
27:10,6	3,23277
27:10,7	3,23527
27:10,7	3,23661
27:10,7	3,23091
27:10,7	3,23225
27:10,7	3,23486
27:10,7	3,2269
27:10,7	3,22109
27:10,7	3,22632
27:10,7	3,23126
27:10,7	3,22754
27:10,7	3,23667
27:10,7	3,23963
27:10,7	3,24132
27:10,7	3,24748
27:10,7	3,24091
27:10,8	3,23504
27:10,8	3,23736
27:10,8	3,23847
27:10,8	3,23504
27:10,8	3,2419
27:10,8	3,24399
27:10,8	3,23696
27:10,8	3,2362
27:10,8	3,23992
27:10,8	3,2258
27:10,8	3,22434
27:10,8	3,23498
27:10,8	3,23626
27:10,8	3,23539
27:10,9	3,24509
27:10,9	3,24422
27:10,9	3,23132
27:10,9	3,23085
27:10,9	3,23556
27:10,9	3,23068
27:10,9	3,23132
27:10,9	3,23998
27:10,9	3,24521
27:10,9	3,24172
27:10,9	3,248
27:10,9	3,24649
27:10,9	3,24079
27:10,9	3,24626
27:10,9	3,24835
27:11,0	3,24277
27:11,0	3,2412
27:11,0	3,24736
27:11,0	3,23579
27:11,0	3,24015
27:11,0	3,24335
27:11,0	3,24213
27:11,0	3,24335
27:11,0	3,25312
27:11,0	3,24963
27:11,0	3,24672
27:11,0	3,25637
27:11,0	3,25463
27:11,0	3,24695
27:11,1	3,24934
27:11,1	3,25236
27:11,1	3,24544
27:11,1	3,24742
27:11,1	3,25329
27:11,1	3,24684
27:11,1	3,24568
27:11,1	3,24829
27:11,1	3,25189
27:11,1	3,24707
27:11,1	3,25346
27:11,1	3,25532
27:11,1	3,23963
27:11,1	3,2423
27:11,1	3,2455
27:11,2	3,24294
27:11,2	3,24254
27:11,2	3,2537
27:11,2	3,25207
27:11,2	3,25172
27:11,2	3,2562
27:11,2	3,2516
27:11,2	3,24498
27:11,2	3,25312
27:11,2	3,24876
27:11,2	3,24318
27:11,2	3,25137
27:11,2	3,25486
27:11,2	3,24876
27:11,3	3,25643
27:11,3	3,26381
27:11,3	3,25684
27:11,3	3,25131
27:11,3	3,25922
27:11,3	3,25532
27:11,3	3,24951
27:11,3	3,25655
27:11,3	3,25689
27:11,3	3,24992
27:11,3	3,25364
27:11,3	3,25782
27:11,3	3,2498
27:11,3	3,25172
27:11,3	3,26027
27:11,4	3,25631
27:11,4	3,25649
27:11,4	3,26381
27:11,4	3,26329
27:11,4	3,25945
27:11,4	3,26346
27:11,4	3,26747
27:11,4	3,25358
27:11,4	3,25498
27:11,4	3,25759
27:11,4	3,2494
27:11,4	3,24672
27:11,4	3,2548
27:11,4	3,25527
27:11,4	3,25312
27:11,5	3,26073
27:11,5	3,25829
27:11,5	3,24597
27:11,5	3,25294
27:11,5	3,25265
27:11,5	3,24788
27:11,5	3,253
27:11,5	3,26277
27:11,5	3,26015
27:11,5	3,26271
27:11,5	3,26707
27:11,5	3,25829
27:11,5	3,25689
27:11,5	3,26445
27:11,6	3,26166
27:11,6	3,25771
27:11,6	3,2691
27:11,6	3,26695
27:11,6	3,25178
27:11,6	3,25567
27:11,6	3,25521
27:11,6	3,24945
27:11,6	3,25236
27:11,6	3,25997
27:11,6	3,26027
27:11,6	3,25817
27:11,6	3,26422
27:11,6	3,26445
27:11,6	3,26265
27:11,7	3,26683
27:11,7	3,26585
27:11,7	3,25451
27:11,7	3,25689
27:11,7	3,25992
27:11,7	3,25532
27:11,7	3,26311
27:11,7	3,27358
27:11,7	3,27241
27:11,7	3,27108
27:11,7	3,27875
27:11,7	3,26893
27:11,7	3,26515
27:11,7	3,27021
27:11,8	3,26887
27:11,8	3,26393
27:11,8	3,26951
27:11,8	3,26747
27:11,8	3,26207
27:11,8	3,26085
27:11,8	3,2648
27:11,8	3,26009
27:11,8	3,26038
27:11,8	3,27387
27:11,8	3,27317
27:11,8	3,27108
27:11,8	3,27741
27:11,8	3,27369
27:11,8	3,27172
27:11,9	3,28003
27:11,9	3,28224
27:11,9	3,28015
27:11,9	3,28061
27:11,9	3,28328
27:11,9	3,27637
27:11,9	3,27288
27:11,9	3,27945
27:11,9	3,2723
27:11,9	3,26718
27:11,9	3,27346
27:11,9	3,27398
27:11,9	3,27526
27:11,9	3,27788
27:12,0	3,28666
27:12,0	3,28131
27:12,0	3,28201
27:12,0	3,2852
27:12,0	3,28015
27:12,0	3,27776
27:12,0	3,28183
27:12,0	3,27329
27:12,0	3,26707
27:12,0	3,27102
27:12,0	3,27172
27:12,0	3,25963
27:12,0	3,27026
27:12,0	3,27364
27:12,0	3,26631
27:12,1	3,26864
27:12,1	3,27666
27:12,1	3,27015
27:12,1	3,2698
27:12,1	3,27712
27:12,1	3,26823
27:12,1	3,26492
27:12,1	3,26928
27:12,1	3,27468
27:12,1	3,2684
27:12,1	3,27311
27:12,1	3,27985
27:12,1	3,27718
27:12,1	3,2741
27:12,2	3,28177
27:12,2	3,27706
27:12,2	3,27305
27:12,2	3,28317
27:12,2	3,27985
27:12,2	3,27887
27:12,2	3,28352
27:12,2	3,28299
27:12,2	3,27247
27:12,2	3,27369
27:12,2	3,28049
27:12,2	3,2734
27:12,2	3,27637
27:12,2	3,28247
27:12,2	3,28166
27:12,3	3,27759
27:12,3	3,28456
27:12,3	3,28288
27:12,3	3,27712
27:12,3	3,2798
27:12,3	3,27247
27:12,3	3,26625
27:12,3	3,26922
27:12,3	3,27445
27:12,3	3,26904
27:12,3	3,27137
27:12,3	3,28387
27:12,3	3,28218
27:12,3	3,27724
27:12,4	3,28724
27:12,4	3,28991
27:12,4	3,28886
27:12,4	3,29369
27:12,4	3,29915
27:12,4	3,29497
27:12,4	3,29352
27:12,4	3,29183
27:12,4	3,27364
27:12,4	3,2641
27:12,4	3,27015
27:12,4	3,27329
27:12,4	3,26962
27:12,4	3,28369
27:12,5	3,28997
27:12,5	3,28596
27:12,5	3,28561
27:12,5	3,29183
27:12,5	3,29334
27:12,5	3,29061
27:12,5	3,29456
27:12,5	3,28538
27:12,5	3,28142
27:12,5	3,27962
27:12,5	3,28154
27:12,5	3,27503
27:12,5	3,28602
27:12,5	3,28869
27:12,5	3,28561
27:12,6	3,28201
27:12,6	3,2909
27:12,6	3,28892
27:12,6	3,28863
27:12,6	3,29729
27:12,6	3,29415
27:12,6	3,28706
27:12,6	3,28921
27:12,6	3,2895
27:12,6	3,28602
27:12,6	3,29363
27:12,6	3,29718
27:12,6	3,29508
27:12,6	3,29601
27:12,7	3,30235
27:12,7	3,2995
27:12,7	3,29619
27:12,7	3,3045
27:12,7	3,30014
27:12,7	3,2952
27:12,7	3,2991
27:12,7	3,29822
27:12,7	3,28968
27:12,7	3,29177
27:12,7	3,28997
27:12,7	3,28939
27:12,7	3,28945
27:12,7	3,30206
27:12,7	3,29183
27:12,8	3,28596
27:12,8	3,29747
27:12,8	3,2952
27:12,8	3,29212
27:12,8	3,30293
27:12,8	3,30508
27:12,8	3,29729
27:12,8	3,30253
27:12,8	3,30351
27:12,8	3,3009
27:12,8	3,30078
27:12,8	3,30741
27:12,8	3,30404
27:12,8	3,29799
27:12,9	3,30037
27:12,9	3,30194
27:12,9	3,28811
27:12,9	3,29497
27:12,9	3,30136
27:12,9	3,29538
27:12,9	3,29706
27:12,9	3,30822
27:12,9	3,30491
27:12,9	3,30061
27:12,9	3,30014
27:12,9	3,29009
27:12,9	3,28485
27:12,9	3,28491
27:12,9	3,28735
27:13,0	3,28578
27:13,0	3,29712
27:13,0	3,29683
27:13,0	3,2988
27:13,0	3,29439
27:13,0	3,30171
27:13,0	3,29009
27:13,0	3,28468
27:13,0	3,29218
27:13,0	3,29671
27:13,0	3,29061
27:13,0	3,30654
27:13,0	3,31177
27:13,0	3,30683
27:13,1	3,30654
27:13,1	3,30927
27:13,1	3,30258
27:13,1	3,30212
27:13,1	3,31514
27:13,1	3,31183
27:13,1	3,3102
27:13,1	3,317
27:13,1	3,3131
27:13,1	3,30183
27:13,1	3,30479
27:13,1	3,30822
27:13,1	3,29822
27:13,1	3,30037
27:13,1	3,31305
27:13,2	3,30595
27:13,2	3,30456
27:13,2	3,30985
27:13,2	3,31119
27:13,2	3,3052
27:13,2	3,30921
27:13,2	3,30776
27:13,2	3,30299
27:13,2	3,30316
27:13,2	3,30729
27:13,2	3,29694
27:13,2	3,29834
27:13,2	3,30857
27:13,2	3,30909
27:13,3	3,30595
27:13,3	3,31805
27:13,3	3,31816
27:13,3	3,30468
27:13,3	3,30729
27:13,3	3,31345
27:13,3	3,30688
27:13,3	3,30444
27:13,3	3,30851
27:13,3	3,30322
27:13,3	3,29538
27:13,3	3,3002
27:13,3	3,29985
27:13,3	3,30072
27:13,3	3,3131
27:13,4	3,31653
27:13,4	3,31607
27:13,4	3,32206
27:13,4	3,32456
27:13,4	3,3181
27:13,4	3,31636
27:13,4	3,32281
27:13,4	3,31659
27:13,4	3,30898
27:13,4	3,31677
27:13,4	3,31741
27:13,4	3,31799
27:13,4	3,31688
27:13,4	3,32485
27:13,5	3,32775
27:13,5	3,32496
27:13,5	3,33025
27:13,5	3,33188
27:13,5	3,32194
27:13,5	3,32217
27:13,5	3,32659
27:13,5	3,31874
27:13,5	3,32211
27:13,5	3,32973
27:13,5	3,31892
27:13,5	3,32025
27:13,5	3,32572
27:13,5	3,31642
27:13,5	3,31462
27:13,6	3,32915
27:13,6	3,32421
27:13,6	3,32583
27:13,6	3,33641
27:13,6	3,33944
27:13,6	3,33839
27:13,6	3,34258
27:13,6	3,34037
27:13,6	3,32647
27:13,6	3,32932
27:13,6	3,32886
27:13,6	3,32368
27:13,6	3,32281
27:13,6	3,32258
27:13,7	3,32037
27:13,7	3,32124
27:13,7	3,32084
27:13,7	3,32316
27:13,7	3,32583
27:13,7	3,3288
27:13,7	3,3363
27:13,7	3,3306
27:13,7	3,33037
27:13,7	3,33258
27:13,7	3,33031
27:13,7	3,33078
27:13,7	3,3356
27:13,7	3,32967
27:13,7	3,32264
27:13,8	3,33136
27:13,8	3,33112
27:13,8	3,3252
27:13,8	3,3324
27:13,8	3,33589
27:13,8	3,32915
27:13,8	3,32938
27:13,8	3,33293
27:13,8	3,33025
27:13,8	3,33153
27:13,8	3,34234
27:13,8	3,34136
27:13,8	3,33182
27:13,8	3,33479
27:13,9	3,33357
27:13,9	3,32351
27:13,9	3,33066
27:13,9	3,33827
27:13,9	3,33444
27:13,9	3,33531
27:13,9	3,34153
27:13,9	3,32996
27:13,9	3,3206
27:13,9	3,32572
27:13,9	3,32549
27:13,9	3,31868
27:13,9	3,32624
27:13,9	3,33426
27:13,9	3,3281
27:14,0	3,32822
27:14,0	3,34978
27:14,0	3,34537
27:14,0	3,34019
27:14,0	3,34037
27:14,0	3,34217
27:14,0	3,32967
27:14,0	3,33002
27:14,0	3,33595
27:14,0	3,33171
27:14,0	3,34211
27:14,0	3,34473
27:14,0	3,34037
27:14,0	3,33142
27:14,1	3,3406
27:14,1	3,32781
27:14,1	3,32595
27:14,1	3,33752
27:14,1	3,3481
27:14,1	3,33729
27:14,1	3,34554
27:14,1	3,35339
27:14,1	3,34345
27:14,1	3,33804
27:14,1	3,34659
27:14,1	3,34298
27:14,1	3,34106
27:14,1	3,33519
27:14,2	3,3392
27:14,2	3,32932
27:14,2	3,33333
27:14,2	3,3367
27:14,2	3,33746
27:14,2	3,34292
27:14,2	3,35595
27:14,2	3,34961
27:14,2	3,34664
27:14,2	3,35164
27:14,2	3,34298
27:14,2	3,3392
27:14,2	3,34316
27:14,2	3,34112
27:14,2	3,34037
27:14,3	3,34891
27:14,3	3,35385
27:14,3	3,34763
27:14,3	3,35583
27:14,3	3,35943
27:14,3	3,34984
27:14,3	3,35147
27:14,3	3,35955
27:14,3	3,35188
27:14,3	3,34845
27:14,3	3,35688
27:14,3	3,35379
27:14,3	3,34444
27:14,3	3,3535
27:14,3	3,35612
27:14,4	3,35176
27:14,4	3,35624
27:14,4	3,35926
27:14,4	3,35234
27:14,4	3,34606
27:14,4	3,3517
27:14,4	3,34705
27:14,4	3,34664
27:14,4	3,35472
27:14,4	3,35595
27:14,4	3,35031
27:14,4	3,3592
27:14,4	3,35275
27:14,4	3,35275
27:14,5	3,36019
27:14,5	3,36153
27:14,5	3,35943
27:14,5	3,36426
27:14,5	3,36501
27:14,5	3,35443
27:14,5	3,35914
27:14,5	3,36077
27:14,5	3,35135
27:14,5	3,35147
27:14,5	3,35908
27:14,5	3,35333
27:14,5	3,34787
27:14,5	3,36106
27:14,5	3,36025
27:14,6	3,35781
27:14,6	3,36525
27:14,6	3,361
27:14,6	3,3585
27:14,6	3,36519
27:14,6	3,36676
27:14,6	3,35821
27:14,6	3,36339
27:14,6	3,36833
27:14,6	3,35635
27:14,6	3,35688
27:14,6	3,35996
27:14,6	3,35641
27:14,6	3,3531
27:14,6	3,3635
27:14,7	3,36153
27:14,7	3,35612
27:14,7	3,36408
27:14,7	3,36687
27:14,7	3,35548
27:14,7	3,35432
27:14,7	3,3635
27:14,7	3,35722
27:14,7	3,35891
27:14,7	3,36902
27:14,7	3,37042
27:14,7	3,36594
27:14,7	3,3674
27:14,7	3,36548
27:14,8	3,356
27:14,8	3,36356
27:14,8	3,36798
27:14,8	3,36031
27:14,8	3,3617
27:14,8	3,36705
27:14,8	3,36275
27:14,8	3,3599
27:14,8	3,36862
27:14,8	3,37077
27:14,8	3,36722
27:14,8	3,37292
27:14,8	3,37553
27:14,8	3,36885
27:14,8	3,37054
27:14,9	3,37141
27:14,9	3,36298
27:14,9	3,36449
27:14,9	3,37007
27:14,9	3,36513
27:14,9	3,36228
27:14,9	3,37734
27:14,9	3,37455
27:14,9	3,37007
27:14,9	3,37705
27:14,9	3,38187
27:14,9	3,36873
27:14,9	3,37321
27:14,9	3,37617
27:15,0	3,37222
27:15,0	3,37466
27:15,0	3,38309
27:15,0	3,37862
27:15,0	3,38507
27:15,0	3,38879
27:15,0	3,38792
27:15,0	3,38728
27:15,0	3,38082
27:15,0	3,36926
27:15,0	3,36269
27:15,0	3,36565
27:15,0	3,36798
27:15,0	3,36995
27:15,0	3,38019
27:15,1	3,39065
27:15,1	3,38565
27:15,1	3,38582
27:15,1	3,39106
27:15,1	3,38646
27:15,1	3,3853
27:15,1	3,39228
27:15,1	3,39001
27:15,1	3,38513
27:15,1	3,39181
27:15,1	3,39001
27:15,1	3,37879
27:15,1	3,37798
27:15,1	3,38693
27:15,2	3,37926
